sep=;
1.34185;1.21512;13.7291;14.5755;0.353173;0.303341;1.09113;0.142073;18.4689;22.5612
0.00408291;1;0;1.90188;0;0.943499;0;0.582202;0;179.869
name;Surface Area;Compactness;Bounding Box Volume;Diameter;Eccentricity;D1-1;D1-2;D1-3;D1-4;D1-5;D1-6;D1-7;D1-8;D1-9;D1-10;D1-11;D1-12;D1-13;D1-14;D2-1;D2-2;D2-3;D2-4;D2-5;D2-6;D2-7;D2-8;D2-9;D2-10;D2-11;D2-12;D2-13;D2-14;D3-1;D3-2;D3-3;D3-4;D3-5;D3-6;D3-7;D3-8;D3-9;D3-10;D3-11;D3-12;D3-13;D3-14;D4-1;D4-2;D4-3;D4-4;D4-5;D4-6;D4-7;D4-8;D4-9;D4-10;D4-11;D4-12;D4-13;D4-14;A3-1;A3-2;A3-3;A3-4;A3-5;A3-6;A3-7;A3-8;A3-9;A3-10;A3-11;A3-12;A3-13;A3-14
Plier/207.off;-0.319616;-0.100391;-0.461834;0.0842344;0.860162;0.0363322;0.139946;0.16263;0.147059;0.140138;0.134756;0.130334;0.108804;0;0;0;0;0;0;0.118857;0.174129;0.185027;0.181534;0.195592;0.108593;0.029028;0.00710023;0.000140024;0;0;0;0;0;0.0552866;0.262363;0.291086;0.154407;0.107236;0.0698438;0.0403036;0.0171712;0.00230262;0;0;0;0;0;0.103556;0.376769;0.338333;0.160448;0.0208595;3.36042e-05;0;0;0;0;0;0;0;0;0.168945;0.145505;0.111324;0.102481;0.0917898;0.072082;0.0562849;0.0482306;0.0440251;0.0413218;0.0385309;0.0357812;0.0306767;0.0130206;
Plier/208.off;-0.281457;-0.0837116;-0.420687;0.394831;0.827104;0.0321101;0.122051;0.152523;0.138761;0.127294;0.126311;0.117955;0.116153;0.0668414;0;0;0;0;0;0.106335;0.159621;0.173387;0.175718;0.170144;0.138719;0.0588848;0.0139021;0.00328949;0;0;0;0;0;0.050477;0.245618;0.290778;0.163948;0.107022;0.0715515;0.0420511;0.0208003;0.0071733;0.000580421;0;0;0;0;0.0949539;0.343621;0.327293;0.185191;0.0476065;0.00133387;0;0;0;0;0;0;0;0;0.164585;0.145685;0.113798;0.101201;0.0887181;0.0699426;0.0552449;0.0479069;0.0462634;0.0429888;0.0401451;0.0381851;0.0320266;0.0133088;
Plier/209.off;-0.291868;-0.0865851;-0.430018;0.317884;1.0984;0.0336595;0.125832;0.165166;0.139335;0.129941;0.122896;0.11683;0.111937;0.0544031;0;0;0;0;0;0.110625;0.165934;0.17999;0.177302;0.161131;0.12199;0.066631;0.0149391;0.00145831;0;0;0;0;0;0.048412;0.243775;0.284511;0.165668;0.110724;0.0739308;0.0438664;0.0219074;0.00667101;0.000535207;0;0;0;0;0.0937797;0.361793;0.341876;0.170528;0.0317075;0.000315417;0;0;0;0;0;0;0;0;0.171352;0.153945;0.124008;0.101643;0.0791749;0.0608367;0.0498295;0.0460387;0.0456025;0.0447239;0.0412601;0.0379406;0.0307478;0.0128964;
Plier/210.off;-0.314936;-0.105169;-0.452563;0.0892978;1.08515;0.0424837;0.141612;0.172658;0.142338;0.131808;0.123094;0.11565;0.100944;0.0294118;0;0;0;0;0;0.121105;0.189518;0.205606;0.18535;0.146859;0.0921407;0.0495441;0.00979099;8.70177e-05;0;0;0;0;0;0.0625198;0.300101;0.297184;0.159582;0.0970791;0.052142;0.0237689;0.00687286;0.000749673;0;0;0;0;0;0.121621;0.402251;0.326017;0.133534;0.0165037;7.3774e-05;0;0;0;0;0;0;0;0;0.165501;0.154107;0.12096;0.0961017;0.071712;0.0591917;0.0505245;0.0478441;0.0480256;0.0489971;0.0466405;0.0427576;0.0339656;0.0136712;
Table/141.off;0.132011;1.17344;-0.0141162;0.279296;-0.271307;0.00832771;0.0578438;0.0949809;0.131893;0.213144;0.201215;0.177808;0.108035;0.00675219;0;0;0;0;0;0.0527735;0.143925;0.198842;0.219773;0.187922;0.123631;0.0602563;0.012458;0.000419099;0;0;0;0;0;0.0228997;0.141002;0.207943;0.22443;0.196415;0.136799;0.0589739;0.0111544;0.000382572;0;0;0;0;0;0.0866825;0.259797;0.288589;0.164983;0.115534;0.0632301;0.0185088;0.00257582;9.97372e-05;1.0841e-06;0;0;0;0;0.107192;0.136118;0.136229;0.119439;0.104113;0.0899227;0.0734017;0.0596169;0.0473436;0.0381076;0.0309289;0.0257579;0.0212318;0.0105978;
Table/142.off;-0.162149;1.7888;-0.450327;-0.317057;1.10066;0.0346372;0.0970439;0.160645;0.254404;0.177665;0.1702;0.104509;0.00089579;0;0;0;0;0;0;0.0974474;0.238785;0.259548;0.195878;0.123267;0.0636435;0.0208301;0.000601175;0;0;0;0;0;0;0.0681717;0.275619;0.316035;0.225918;0.0989033;0.0153343;1.13458e-05;0;0;0;0;0;0;0;0.200859;0.509561;0.223594;0.0613357;0.0046484;1.0843e-06;0;0;0;0;0;0;0;0;0.154149;0.161134;0.125474;0.0972744;0.0789404;0.0667438;0.059343;0.0527744;0.0469102;0.0423868;0.0372992;0.0334255;0.0280461;0.0160991;
Table/143.off;-0.18346;1.66513;-0.450722;-0.316863;1.96685;0.0376997;0.103834;0.174441;0.273482;0.186901;0.132907;0.0897764;0.000958466;0;0;0;0;0;0;0.101842;0.240436;0.270139;0.203784;0.115493;0.0525481;0.0149239;0.000834271;0;0;0;0;0;0;0.0787912;0.296085;0.313197;0.21357;0.0864503;0.0118801;6.18917e-06;0;0;0;0;0;0;0;0.242795;0.552825;0.172151;0.030202;0.00202491;1.08691e-06;0;0;0;0;0;0;0;0;0.151478;0.154925;0.125848;0.100488;0.0809824;0.0680915;0.0583193;0.0518898;0.046765;0.0416773;0.0377261;0.0336079;0.0297279;0.0184748;
Table/144.off;0.0443817;1.80275;-0.276983;-0.310252;0.625616;0.0203655;0.0652741;0.104961;0.151697;0.197389;0.302872;0.15718;0.000261097;0;0;0;0;0;0;0.066086;0.174933;0.221616;0.221756;0.179254;0.107448;0.0281042;0.000803206;0;0;0;0;0;0;0.035751;0.187399;0.244474;0.236914;0.170356;0.0927601;0.030589;0.00173439;0;0;0;0;0;0;0.160665;0.413821;0.316321;0.0732026;0.0299536;0.00587121;0.000165921;0;0;0;0;0;0;0;0.122334;0.140868;0.127739;0.115923;0.100416;0.0842732;0.0699108;0.0582234;0.0463267;0.0376661;0.0313496;0.027571;0.024009;0.01339;
Table/145.off;0.246157;0.979308;0.711155;0.452498;-0.363025;0;0.0192536;0.0787915;0.114633;0.145438;0.176836;0.32109;0.0527251;0.0343602;0.0296209;0.0272512;0;0;0;0.0435768;0.114354;0.16019;0.18061;0.182149;0.16712;0.100786;0.0431647;0.00805037;0;0;0;0;0;0.0163802;0.107815;0.168604;0.184547;0.179296;0.15084;0.107534;0.0625792;0.0211423;0.00125938;0;0;0;0;0.0636289;0.176068;0.237642;0.161422;0.123271;0.103892;0.073519;0.0412165;0.0161545;0.00288926;0.000292831;3.25368e-06;0;0;0.0898817;0.129292;0.13859;0.139085;0.116268;0.0920118;0.0763786;0.0654771;0.0492362;0.0358879;0.0261881;0.0200287;0.0149947;0.00668037;
Table/146.off;0.438367;0.356312;0.557168;0.257209;-0.365643;0.00536826;0.0281297;0.0652781;0.114237;0.199055;0.184883;0.21151;0.134207;0.0341422;0.0231909;0;0;0;0;0.0351412;0.102717;0.157749;0.205573;0.220723;0.168074;0.0853314;0.0226596;0.00203141;0;0;0;0;0;0.00939401;0.0791725;0.168725;0.209035;0.211227;0.176201;0.104174;0.0364714;0.00537979;0.00022072;0;0;0;0;0.0229746;0.121992;0.214662;0.225598;0.179945;0.127145;0.0721055;0.0285584;0.00630356;0.000695939;1.95123e-05;0;0;0;0.0652848;0.111039;0.139639;0.148915;0.133488;0.109386;0.086954;0.0644443;0.0471224;0.0356752;0.0260246;0.0177881;0.0104334;0.00380679;
Table/147.off;0.251957;0.236897;0.194742;-0.0595833;-0.200653;0.00859529;0.0466601;0.0776031;0.108546;0.136788;0.16945;0.312868;0.121562;0.0179273;0;0;0;0;0;0.0429264;0.123993;0.177507;0.198271;0.187998;0.150786;0.0947469;0.0237708;0;0;0;0;0;0;0.0153071;0.105463;0.204203;0.21542;0.196503;0.144466;0.0822352;0.0328468;0.00355661;0;0;0;0;0;0.0743355;0.192128;0.309817;0.238116;0.0990388;0.0535626;0.0253283;0.00708815;0.00057404;1.19366e-05;0;0;0;0;0.0933097;0.13813;0.138014;0.125682;0.10808;0.0913666;0.0777488;0.063211;0.0491899;0.0382958;0.0299791;0.0240653;0.0161797;0.00674807;
Table/148.off;0.248288;0.801618;-0.0681136;-0.291056;-0.0713842;0.0111288;0.048149;0.0788099;0.108789;0.138088;0.247558;0.337951;0.0295253;0;0;0;0;0;0;0.0464582;0.135215;0.192796;0.19858;0.189399;0.151009;0.0810941;0.00544908;0;0;0;0;0;0;0.0167458;0.120491;0.208977;0.232918;0.203157;0.134283;0.0660951;0.0168717;0.000461093;0;0;0;0;0;0.0764868;0.230189;0.333208;0.215414;0.0993751;0.0380071;0.00709861;0.000222238;0;0;0;0;0;0;0.0979372;0.14239;0.134234;0.122015;0.108117;0.0929815;0.0765595;0.0619409;0.0475626;0.0369996;0.0299568;0.0235617;0.0178636;0.00788105;
Table/149.off;0.193068;0.656078;-0.0671112;-0.287519;0.119343;0.0156522;0.0526708;0.0877019;0.116273;0.152547;0.218634;0.334907;0.0216149;0;0;0;0;0;0;0.0512134;0.146138;0.196532;0.207787;0.187513;0.135605;0.0695111;0.00569949;0;0;0;0;0;0;0.0214534;0.144172;0.225944;0.22519;0.187234;0.122008;0.0590475;0.0145319;0.000417643;0;0;0;0;0;0.0995366;0.256382;0.361082;0.197516;0.0581199;0.0226619;0.0045827;0.000119285;0;0;0;0;0;0;0.110379;0.142157;0.133094;0.120013;0.103839;0.0878915;0.0732433;0.0590148;0.0463777;0.0375999;0.0306125;0.0255599;0.0205445;0.00967405;
Table/150.off;0.0881139;0.832272;0.54381;0.463209;-0.361697;0;0.0150376;0.14411;0.173559;0.186404;0.252193;0.109962;0.0216165;0.0228697;0.0244361;0.0222431;0.0222431;0.00532581;0;0.0483476;0.139432;0.200748;0.216253;0.174181;0.103704;0.0643604;0.0435071;0.00946385;2.0006e-06;0;0;0;0;0.0167801;0.111719;0.187027;0.220058;0.192719;0.13671;0.0811014;0.0399324;0.0131025;0.000848748;0;0;0;0;0.0461338;0.169243;0.237972;0.196546;0.15968;0.106925;0.0569342;0.021449;0.00477343;0.000343748;0;0;0;0;0.0809856;0.127937;0.11989;0.106318;0.127607;0.127607;0.101613;0.0672697;0.0432681;0.0308486;0.0250535;0.020298;0.0152578;0.00604885;
Teddy/161.off;0.10542;-0.353712;-0.0681425;0.0265692;-0.183915;0;0;0.126349;0.179928;0.170532;0.261695;0.187325;0.0659736;0.00819672;0;0;0;0;0;0.0456447;0.13852;0.212149;0.232652;0.186322;0.118907;0.0583934;0.00738257;2.80059e-05;0;0;0;0;0;0.0140565;0.097388;0.21159;0.271902;0.228045;0.122828;0.0438331;0.00973508;0.000622946;0;0;0;0;0;0.0272694;0.152745;0.273481;0.292759;0.19392;0.055551;0.00422542;4.88174e-05;0;0;0;0;0;0;0.0711512;0.134942;0.145532;0.13543;0.116751;0.0996777;0.0811642;0.0651492;0.0505859;0.0388045;0.0284399;0.0187238;0.0102904;0.0033583;
Teddy/162.off;-0.0902721;-0.364879;-0.195646;-0.326314;-0.223211;0;0.00279888;0.220312;0.243103;0.22531;0.156737;0.118753;0.0329868;0;0;0;0;0;0;0.0633089;0.187858;0.259074;0.243115;0.141216;0.0751933;0.0278477;0.00238749;0;0;0;0;0;0;0.0217285;0.141372;0.284608;0.308854;0.180434;0.0572409;0.00575647;7.21879e-06;0;0;0;0;0;0;0.0405576;0.211876;0.339422;0.290468;0.10534;0.0119222;0.000414439;0;0;0;0;0;0;0;0.0774677;0.14325;0.147302;0.131235;0.109615;0.0911735;0.0761402;0.0650068;0.0536351;0.0426605;0.0309794;0.0192117;0.00944288;0.00288082;
Teddy/163.off;-0.0535926;-0.357422;-0.173601;-0.1535;-0.153046;0;0.0058;0.1666;0.2394;0.2322;0.1476;0.1826;0.0258;0;0;0;0;0;0;0.0588257;0.172493;0.245616;0.226135;0.153683;0.0941773;0.0451808;0.00388884;0;0;0;0;0;0;0.0196833;0.13408;0.268873;0.293656;0.205001;0.0701334;0.00842434;0.000149514;0;0;0;0;0;0;0.0347531;0.188099;0.321466;0.303488;0.134867;0.0170091;0.000317612;0;0;0;0;0;0;0;0.0785248;0.144352;0.148201;0.13004;0.107904;0.089958;0.0764157;0.0652177;0.0537081;0.041883;0.0302487;0.0195105;0.0107402;0.0032961;
Teddy/164.off;0.112286;-0.358201;0.00032957;-0.0231479;-0.222571;0;0;0.104158;0.202719;0.187725;0.234306;0.161735;0.0967613;0.012595;0;0;0;0;0;0.0427404;0.140483;0.202678;0.229762;0.186062;0.119577;0.0645667;0.0138027;0.000329065;0;0;0;0;0;0.0125923;0.0939751;0.209076;0.267086;0.229981;0.127974;0.0459573;0.0114909;0.00186667;1.03131e-06;0;0;0;0;0.0245251;0.141035;0.261199;0.291951;0.200376;0.0689134;0.0113778;0.000621673;1.08494e-06;0;0;0;0;0;0.0741387;0.13773;0.145614;0.137788;0.115712;0.0957537;0.0794461;0.0637654;0.0509492;0.0390641;0.0284422;0.0184885;0.00999392;0.00311511;
Teddy/165.off;-0.0842002;-0.361475;-0.25121;-0.22157;-0.167207;0;0.00139944;0.22611;0.228509;0.205318;0.144942;0.168932;0.0247901;0;0;0;0;0;0;0.0619118;0.182087;0.257849;0.226289;0.137962;0.0898561;0.0408878;0.0031576;0;0;0;0;0;0;0.023048;0.147218;0.286097;0.30381;0.183769;0.0496261;0.00634477;8.66039e-05;0;0;0;0;0;0;0.0390159;0.206173;0.338281;0.295644;0.112055;0.00876896;6.17838e-05;0;0;0;0;0;0;0;0.0803484;0.147205;0.145664;0.123022;0.100116;0.0850551;0.0745076;0.0669563;0.0579368;0.0465584;0.0350768;0.022525;0.0115321;0.00349623;
Teddy/166.off;-0.0379993;-0.353509;-0.0846402;-0.153283;-0.229594;0;0.00639744;0.17593;0.221112;0.22611;0.153139;0.171931;0.0453818;0;0;0;0;0;0;0.0566818;0.159732;0.233929;0.253736;0.159937;0.0884794;0.0426849;0.00482;0;0;0;0;0;0;0.0186663;0.127562;0.258482;0.292666;0.206725;0.0800366;0.0147474;0.00111451;0;0;0;0;0;0;0.0331683;0.178762;0.306438;0.295657;0.150521;0.0328919;0.00250447;5.85208e-05;0;0;0;0;0;0;0.0752186;0.139155;0.148411;0.136566;0.11323;0.0927117;0.0780936;0.0634455;0.0516064;0.0402924;0.029132;0.0188588;0.0100731;0.00320503;
Teddy/167.off;0.0241651;-0.352097;0.0685699;-0.0821418;-0.288757;0;0;0.154938;0.205918;0.201719;0.194722;0.153139;0.0853659;0.00419832;0;0;0;0;0;0.0499497;0.147982;0.218023;0.25233;0.180815;0.0881782;0.0540205;0.0087017;0;0;0;0;0;0;0.0163698;0.106607;0.224352;0.266232;0.224404;0.121391;0.0336193;0.00665125;0.000374384;0;0;0;0;0;0.0288458;0.161427;0.279834;0.280413;0.172785;0.0622512;0.0133654;0.00105479;2.27653e-05;0;0;0;0;0;0.0772543;0.132214;0.140677;0.131356;0.114517;0.0968806;0.0796362;0.0669493;0.0558535;0.0424655;0.0294445;0.0187106;0.0105318;0.00350992;
Teddy/168.off;-0.0565406;-0.361224;-0.191668;-0.148291;-0.179237;0;0;0.193723;0.215514;0.251499;0.15054;0.134546;0.0541783;0;0;0;0;0;0;0.0595292;0.1782;0.23788;0.232794;0.169119;0.0855825;0.0337039;0.00319265;0;0;0;0;0;0;0.021567;0.133975;0.27272;0.298146;0.181194;0.0723665;0.0179416;0.00209009;0;0;0;0;0;0;0.0384292;0.195461;0.32254;0.293557;0.129527;0.0196004;0.000884426;0;0;0;0;0;0;0;0.0770265;0.139284;0.147957;0.134392;0.113378;0.0935114;0.0779494;0.0638598;0.051848;0.0404961;0.0287122;0.0184441;0.0100207;0.00312024;
Teddy/169.off;0.0150799;-0.338977;-0.0927809;-0.10442;-0.124095;0;0.0101959;0.166533;0.214914;0.179128;0.179128;0.176729;0.0733707;0;0;0;0;0;0;0.0484871;0.161454;0.234492;0.235375;0.177355;0.0919951;0.0427969;0.00804567;0;0;0;0;0;0;0.0162288;0.114459;0.249725;0.278914;0.195768;0.105614;0.0342971;0.00498547;8.24896e-06;0;0;0;0;0;0.0324308;0.180476;0.309666;0.297689;0.153454;0.0258269;0.000456452;0;0;0;0;0;0;0;0.0782335;0.139437;0.14793;0.132265;0.107746;0.0898935;0.076597;0.0639439;0.052848;0.0423151;0.0315997;0.0209791;0.0120539;0.00415788;
Teddy/170.off;0.0132927;-0.340522;-0.0716165;-0.0958271;-0.163901;0;0.0089964;0.169932;0.22451;0.17453;0.186325;0.177329;0.057577;0.00079968;0;0;0;0;0;0.0479137;0.158942;0.231599;0.230242;0.184686;0.100008;0.0413514;0.00525707;0;0;0;0;0;0;0.0159155;0.114358;0.250047;0.292914;0.192063;0.093221;0.0339498;0.00724793;0.000283525;0;0;0;0;0;0.0341683;0.184519;0.311999;0.291029;0.147806;0.0292814;0.00119788;0;0;0;0;0;0;0;0.0754545;0.132561;0.142903;0.133849;0.112369;0.0947541;0.0790463;0.0647441;0.053087;0.0420755;0.0316012;0.021427;0.0122552;0.00387332;
Vase/361.off;0.0293154;-0.284815;-0.156925;-0.324024;-0.332892;0;0.0771234;0.155649;0.346955;0.233974;0.0771234;0.102163;0.00701122;0;0;0;0;0;0;0.0560348;0.20607;0.316949;0.26252;0.100595;0.0440805;0.0119693;0.00178134;0;0;0;0;0;0;0.0217264;0.149873;0.305031;0.329595;0.165891;0.0278142;7.01285e-05;0;0;0;0;0;0;0;0.0417295;0.216171;0.328039;0.27538;0.123157;0.0155178;5.42012e-06;0;0;0;0;0;0;0;0.0527007;0.11785;0.149859;0.150853;0.133772;0.107977;0.086018;0.0666521;0.0490154;0.0352868;0.0244257;0.0149103;0.00807179;0.00260673;
Vase/362.off;-0.000826041;-0.305317;-0.0837044;-0.122517;-0.237584;0;0;0.191;0.1218;0.223;0.2156;0.1446;0.0572;0.0468;0;0;0;0;0;0.0577016;0.185743;0.236514;0.174081;0.137666;0.103898;0.0805635;0.023832;0;0;0;0;0;0;0.0174264;0.125597;0.252461;0.291475;0.209607;0.0810605;0.0203824;0.00198885;2.06206e-06;0;0;0;0;0;0.0356128;0.19298;0.318917;0.279762;0.135773;0.033211;0.00368614;5.85274e-05;0;0;0;0;0;0;0.0910621;0.16232;0.147826;0.110942;0.0914861;0.0863989;0.0788526;0.0610289;0.0518426;0.044284;0.0338848;0.0228666;0.0130728;0.00413309;
Vase/363.off;-0.226751;-0.397939;-0.364634;-0.317883;-0.170414;0;0.101759;0.207917;0.173731;0.209716;0.144342;0.0365854;0.0517793;0.0741703;0;0;0;0;0;0.0799095;0.216567;0.292134;0.152545;0.0991874;0.0814348;0.0660886;0.0121335;0;0;0;0;0;0;0.0304118;0.189195;0.355924;0.273564;0.118721;0.0321844;0;0;0;0;0;0;0;0;0.0537545;0.260067;0.376809;0.24503;0.0619847;0.00235536;0;0;0;0;0;0;0;0;0.113512;0.157437;0.130622;0.105602;0.0938217;0.0847596;0.0735667;0.0606464;0.049138;0.0403285;0.0346356;0.0281476;0.0201653;0.00761728;
Vase/364.off;0.114219;-0.27442;0.21998;-0.351612;-0.32516;0;0.0116046;0.0304122;0.301721;0.339936;0.131453;0.0682273;0.0802321;0.0364146;0;0;0;0;0;0.0502805;0.151842;0.218213;0.249512;0.180374;0.107987;0.0401504;0.00164134;0;0;0;0;0;0;0.0164426;0.111085;0.225765;0.274919;0.218653;0.112269;0.032879;0.00696358;0.00102412;0;0;0;0;0;0.0268078;0.14893;0.261454;0.274026;0.182681;0.0806926;0.022191;0.00318022;3.6891e-05;0;0;0;0;0;0.0684823;0.122851;0.138665;0.138976;0.123097;0.107453;0.0899902;0.0709953;0.0525695;0.0356936;0.0244972;0.0157303;0.0083761;0.00262327;
Vase/365.off;0.550159;-0.415666;0.635111;-0.195309;-0.367012;0;0;0;0.014;0.04;0.358;0.3786;0.2042;0.0052;0;0;0;0;0;0.0251388;0.0751632;0.121099;0.161901;0.209621;0.223419;0.160438;0.0232204;0;0;0;0;0;0;0.0040567;0.0347476;0.0866348;0.146905;0.203927;0.235341;0.196976;0.0857745;0.00563689;0;0;0;0;0;0.009769;0.0592351;0.127186;0.183435;0.208797;0.190776;0.138906;0.0676221;0.0139062;0.000368519;0;0;0;0;0.0415794;0.100385;0.137857;0.153791;0.149087;0.132959;0.105501;0.0750149;0.0491066;0.0291212;0.0151009;0.00695395;0.00281087;0.000731073;
Vase/366.off;-0.0171952;-0.391961;-0.150271;-0.270936;-0.281579;0;0;0.1264;0.3264;0.1894;0.15;0.1546;0.0532;0;0;0;0;0;0;0.0506353;0.158096;0.252307;0.265625;0.14791;0.0769157;0.0414805;0.00702943;0;0;0;0;0;0;0.0157876;0.106597;0.233107;0.319849;0.240434;0.0802429;0.00398326;0;0;0;0;0;0;0;0.028705;0.160188;0.288782;0.303859;0.181708;0.0362243;0.0005333;0;0;0;0;0;0;0;0.0607685;0.131986;0.151947;0.141344;0.119518;0.0984961;0.0812811;0.0674462;0.0545631;0.0404178;0.0266438;0.015694;0.00761398;0.00228089;
Vase/367.off;-0.0191008;-0.414873;-0.0439793;-0.303916;-0.354297;0;0;0.0225641;0.234103;0.639231;0.061282;0.0394872;0.00333333;0;0;0;0;0;0;0.0486527;0.151281;0.247501;0.322981;0.19472;0.0307447;0.00406915;5.10144e-05;0;0;0;0;0;0;0.0148087;0.100501;0.225461;0.323431;0.282333;0.0526364;0.000829293;0;0;0;0;0;0;0;0.0237027;0.138593;0.26226;0.30332;0.217372;0.0534474;0.00130531;0;0;0;0;0;0;0;0.0399852;0.104187;0.144813;0.157387;0.149248;0.128186;0.100679;0.0731929;0.0492274;0.0292652;0.0146635;0.00625565;0.00232241;0.00058782;
Vase/368.off;0.487003;-0.419607;0.892362;0.651253;-0.371458;0;0;0;0;0.00223285;0.569697;0.332695;0.0596491;0.01563;0.015311;0.00478469;0;0;0;0.0243334;0.0759552;0.125122;0.173256;0.230625;0.262098;0.0834725;0.0186627;0.00612387;0.000351107;0;0;0;0;0.00420133;0.0366721;0.0911707;0.157315;0.215213;0.248994;0.198617;0.0411963;0.00656966;5.05438e-05;0;0;0;0;0.00818975;0.0513739;0.118597;0.182317;0.219285;0.207588;0.146228;0.0578619;0.00816155;0.00039913;0;0;0;0;0.0391877;0.0973507;0.139258;0.160632;0.156362;0.133351;0.104442;0.0742399;0.0470182;0.0259855;0.0130082;0.00608055;0.00241138;0.00067275;
Vase/369.off;0.212905;-0.405846;0.150402;-0.0197883;-0.331595;0;0;0.0068;0.198;0.186;0.1962;0.3578;0.0548;0.0004;0;0;0;0;0;0.0365515;0.110265;0.163997;0.208992;0.252476;0.116508;0.0956996;0.0155122;0;0;0;0;0;0;0.00901935;0.0618486;0.144448;0.225226;0.269375;0.193478;0.0861164;0.0104887;0;0;0;0;0;0;0.0176822;0.100388;0.194406;0.243983;0.224916;0.15225;0.0593569;0.00701587;1.08353e-06;0;0;0;0;0;0.0588319;0.120362;0.137038;0.144096;0.133266;0.113747;0.0962246;0.0715024;0.0495827;0.0335064;0.0216031;0.0122498;0.00618469;0.00180653;
Vase/370.off;0.0532591;-0.418474;0.0269548;-0.277747;-0.332751;0;0;0;0.104558;0.602359;0.10076;0.117353;0.07497;0;0;0;0;0;0;0.0438401;0.132707;0.199844;0.260739;0.23045;0.0831274;0.038038;0.0112551;0;0;0;0;0;0;0.0115711;0.081435;0.182321;0.274711;0.29373;0.140296;0.0159358;0;0;0;0;0;0;0;0.0206446;0.117731;0.231139;0.283086;0.232579;0.102965;0.011855;0;0;0;0;0;0;0;0.0510863;0.114025;0.145043;0.149519;0.133642;0.11424;0.0933786;0.0736165;0.0552095;0.0366324;0.0192753;0.00905188;0.00409021;0.00119014;
